SubjNum,Name,Start Time,End Time,Days of Week,Room,Building
PSYC496,Adv Current Topics in Psych,11:00 AM,12:15 PM,WF,11,Psychology Building
PSYC498,Senior Honors Seminar,10:00 AM,11:50 AM,F,815,Psychology Building
PSYC500,Professional Develop for Psych,10:00 AM,11:50 AM,W,,
PSYC501,Best Psych Research Practices,2:00 PM,3:20 PM,TR,819,Psychology Building
PSYC506,Statistical Methods I,3:00 PM,4:50 PM,F,207,Psychology Building
PSYC514,Seminar in Cognitive Science,3:30 PM,4:50 PM,TR,1002,Lincoln Hall
PSYC521,Knowledge Representation,11:00 AM,12:20 PM,TR,313,Mumford Hall
PSYC525,Psycholinguistics,10:00 AM,11:50 AM,M,,
PSYC534,Models of Decision and Choice,4:00 PM,6:50 PM,W,11,Psychology Building
PSYC535,Cultural Psychology,2:00 PM,4:00 PM,R,815,Psychology Building
PSYC538,Intro to Clin-Comm Psych I,10:00 AM,11:50 AM,M,,
PSYC542,Interdisciplinary Approaches to Neuroscience I,4:00 PM,5:15 PM,MW,3018,Campus Instructional Facility
PSYC544,Developmental Cognitive Neuroscience,9:00 AM,10:50 AM,T,815,Psychology Building
PSYC545,Intro to Clin-Comm Psych IV,10:00 AM,11:50 AM,W,708,Psychology Building
PSYC546,Intervention &amp; Assessment,ARRANGED,,,,
PSYC570,Principles and Methods of Teaching Psychology,3:00 PM,4:50 PM,F,708,Psychology Building
PSYC573,Clin/Comm: History &amp; Systems,ARRANGED,,,,
PSYC574,Microskills &amp; Prof Standards,ARRANGED,,,,
PSYC577,Clinical/Community:Cog/Affect,ARRANGED,,,,
PSYC578,Clinical/Community:Development,ARRANGED,,,,
PSYC579,Clinical/Community: Social,ARRANGED,,,,
PSYC589,Categorical Data Analysis in Educational Psychology,10:00 AM,11:50 AM,MW,242,Education Building
PSYC590,Individual Research,ARRANGED,,,,
PSYC593,Seminar,ARRANGED,,,,
PSYC594,Multivar Anlys in Psych and Ed,2:30 PM,3:50 PM,TR,108,English Building
PSYC595,Theories of Measurement I,10:00 AM,12:50 PM,F,162,Education Building
PSYC598,Proseminar in Psychology,2:00 PM,3:20 PM,T,815,Psychology Building
PSYC599,Thesis Research,ARRANGED,,,,
QUEC410,Beginning Quechua I,10:00 AM,10:50 AM,MWF,301,Architecture Building
QUEC420,Intermediate Quechua I,5:00 PM,6:20 PM,TR,215,Davenport Hall
REES390,Individual Study or Research,ARRANGED,,,,
REES493,Honors Senior Thesis,ARRANGED,,,,
REES590,Individual Study or Research,ARRANGED,,,,
REES599,Thesis Research,ARRANGED,,,,
REHB199,Undergraduate Open Seminar,ARRANGED,,,,
REHB330,Disability in American Society,ARRANGED,,,,
REHB402,Medical Aspects of Disability,12:30 PM,2:20 PM,TR,386,Armory
REHB593,Special Problems,ARRANGED,,,,
REHB594,Special Topics,ARRANGED,,,,
REHB599,Thesis Research,ARRANGED,,,,
REL104,Asian Mythology,12:00 PM,12:50 PM,F,219,David Kinley Hall
REL108,Religion &amp; Society in West I,11:00 AM,12:20 PM,TR,,
REL110,World Religions,12:00 PM,12:50 PM,R,113,David Kinley Hall
REL111,Elementary Greek I,ARRANGED,,,,
REL132,Zen,4:00 PM,6:50 PM,W,221,Gregory Hall
REL134,"Religion, Race, and Resistance",11:00 AM,11:50 AM,F,132,Davenport Hall
REL160,Ancient Greek &amp; Roman Religion,1:00 PM,1:50 PM,MWF,207,Gregory Hall
REL200,Classical &amp; Koine Greek I,10:00 AM,11:20 AM,TR,21,Psychology Building
REL205,Intensive Biblical Hebrew,1:00 PM,1:50 PM,MTWR,215,Davenport Hall
REL214,Introduction to Islam,11:00 AM,12:20 PM,TR,115,David Kinley Hall
REL215,African Muslim Societies,11:00 AM,12:20 PM,TR,156,Henry Administration Bldg
REL251,Viking Mythology,10:00 AM,10:50 AM,F,1022,Lincoln Hall
REL260,Mystics and Saints in Islam,2:00 PM,3:20 PM,TR,115,David Kinley Hall
REL287,Introduction to Buddhism,4:00 PM,6:50 PM,F,217,Gregory Hall
REL390,Independent Study,ARRANGED,,,,
REL439,Catholicism in the United States,3:30 PM,5:50 PM,W,1032,Foreign Languages Building
REL440,Early Christian Thought,2:00 PM,3:20 PM,TR,137,Henry Administration Bldg
REL493,Honors Senior Thesis,ARRANGED,,,,
REL494,Topics in Religious Thought,3:00 PM,5:50 PM,T,1112,Foreign Languages Building
REL510,Graduate Intro to Religion,3:00 PM,5:30 PM,M,174,Wohlers Hall
REL514,Islamic Theology,3:00 PM,5:50 PM,W,429,Armory
REL590,Independent Study,ARRANGED,,,,
REL599,Thesis Research,ARRANGED,,,,
RHET101,Principles of Writing,ARRANGED,,,,
RHET105,Writing and Research,8:00 AM,8:50 AM,MWF,142,Henry Administration Bldg
RHET199,Undergraduate Open Seminar,ARRANGED,,,,
RHET233,Adv Rhetoric &amp; Composition,1:00 PM,1:50 PM,MWF,,
RST100,"Recreation, Sport, and Tourism in Modern Society",11:00 AM,12:15 PM,TR,2079,Natural History Building
RST101,"Orientation to Recreation, Sport and Tourism",11:00 AM,11:50 AM,MW,2001,Huff Hall
RST118,Illini Student-Athlete Transition Seminar,7:00 PM,8:30 PM,MW,2001,Huff Hall
RST120,"Parks, Recreation, and Environments",12:00 PM,12:50 PM,MW,2001,Huff Hall
RST130,Foundations of Sport Mgt,9:30 AM,10:50 AM,TR,112,Huff Hall
RST150,Foundations of Tourism,12:30 PM,1:50 PM,TR,143,Armory
RST199,Undergraduate Open Seminar,6:00 PM,7:15 PM,TR,,
RST200,"Leadership in Recreation, Sport and Tourism",9:00 AM,9:50 AM,MW,1002,Huff Hall
RST205,Issues in Intercollegiate Athletics: The Big Ten Conference,ARRANGED,,,,
RST210,"Management in Recreation, Sport and Tourism",9:30 AM,10:50 AM,TR,2001,Huff Hall
RST216,"Technology in Recreation, Sport and Tourism",ARRANGED,,,,
RST230,"Diversity in Recreation, Sport, and Tourism",ARRANGED,,,,
RST240,"Financial Resource Management in Recreation, Sport and Tourism",10:00 AM,10:50 AM,MW,1002,Huff Hall
RST242,Nature and American Culture,ARRANGED,,,,
RST255,"Ethical Issues in Recreation, Sport and Tourism",11:00 AM,11:50 AM,MW,1002,Huff Hall
RST260,"Disability in Recreation, Sport and Tourism",ARRANGED,,,,
RST280,"Practicum in Recreation, Sport and Tourism",ARRANGED,,,,
RST301,Sport Brand Management,3:00 PM,4:20 PM,MW,3019,Huff Hall
RST316,"Human Development and Recreation, Sport and Tourism",2:00 PM,2:50 PM,MW,132,Bevier Hall
RST317,Designing Parks and Recreation Experiences,11:30 AM,12:50 PM,TR,2021C,Huff Hall
RST325,"Marketing in Recreation, Sport and Tourism",2:00 PM,2:50 PM,MWF,2001,Huff Hall
RST335,Leisure and Consumer Culture,ARRANGED,,,,
RST340,"Facility Management in Recreation, Sport and Tourism",11:00 AM,11:50 AM,MWF,156,Henry Administration Bldg
RST354,Legal Aspects of Sport,6:00 PM,8:40 PM,W,112,Huff Hall
RST365,Civic Engagement in Wellness,3:30 PM,4:50 PM,TR,224,Freer Hall
RST370,Research Methods &amp; Analysis,11:00 AM,12:20 PM,TR,1002,Huff Hall
RST393,Special Problems,ARRANGED,,,,
RST410,"Strategic Thinking in Recreation, Sport and Tourism",9:00 AM,9:50 AM,MWF,148,Armory
RST429,"Contemporary Issues in Recreation, Sport and Tourism",12:30 PM,1:50 PM,TR,1002,Huff Hall
RST430,Sport &amp; Development,10:00 AM,10:50 AM,MWF,112,Huff Hall
RST450,Tourism Planning &amp; Development,9:30 AM,10:50 AM,TR,2021C,Huff Hall
RST460,"Event Management in Recreation, Sport and Tourism",2:00 PM,3:20 PM,TR,112,Huff Hall
RST465,"Event Implementation and Evaluation in Recreation, Sport and Tourism",2:00 PM,3:20 PM,TR,209,Huff Hall
RST480,Orientation to Internship,12:00 PM,12:50 PM,MW,1002,Huff Hall
RST485,Internship,ARRANGED,,,,
RST501,"Concepts &amp; Applications in Recreation, Sport &amp; Tourism",ARRANGED,,,,
RST502,Critical Issues Recreation Mgt,9:30 AM,11:10 AM,TR,3019,Huff Hall
RST512,"Managing Recreation, Sport &amp; Tourism Organizations",5:00 PM,8:20 PM,R,1001,Huff Hall
RST516,Finance &amp; Budgeting in RST,ARRANGED,,,,
RST519,Strategic Management in RST,4:30 PM,7:20 PM,M,1001,Huff Hall
RST520,Critical Issues Sport Mgt,5:00 PM,8:20 PM,T,1001,Huff Hall
RST550,Theory and Methods of Leisure,11:00 AM,12:40 PM,MW,2021C,Huff Hall
RST560,Teaching in the Professoriate,1:00 PM,2:40 PM,M,130,Freer Hall
RST581,Human Development Theories,2:00 PM,4:50 PM,T,206,Expanded Child Dev Lab
RST582,Community In American Society,2:00 PM,4:50 PM,W,3,Christopher Hall
RST583,"Theories of Diversity, Inequality, and Social Change",1:00 PM,3:50 PM,T,2030,1010 W Nevada
RST584,Management Internship,ARRANGED,,,,
RST585,Inclusive by Design in RST,ARRANGED,,,,
RST588,Park Planning and Design,ARRANGED,,,,
RST590,Doctoral Research Seminar and Colloquium,12:00 PM,12:50 PM,F,1002,Huff Hall
RST593,Special Problems,ARRANGED,,,,
RST599,Thesis Research,ARRANGED,,,,
RUSS101,First-Year Russian I,11:00 AM,11:50 AM,MTWR,316S,Mumford Hall
RUSS199,Undergraduate Open Seminar,ARRANGED,,,,
RUSS201,Second-Year Russian I,1:00 PM,1:50 PM,MTWR,1120,Foreign Languages Building
RUSS220,Golden Age of Russian Lit,12:30 PM,1:50 PM,TR,1136,Foreign Languages Building
RUSS290,Readings in Russian,ARRANGED,,,,
RUSS301,Third Year Russian I,11:00 AM,11:50 AM,MWF,307,English Building
RUSS322,Dostoevsky,2:00 PM,3:20 PM,TR,209,David Kinley Hall
RUSS401,Fourth Year Russian I,12:00 PM,12:50 PM,MWF,307,English Building
RUSS493,Honors Senior Thesis,ARRANGED,,,,
RUSS535,Nabokov,9:00 AM,10:50 AM,M,145,Altgeld Hall
SAME150,Lang&amp;Culture of Arab World,2:00 PM,3:50 PM,M,1128,Foreign Languages Building
SAME152,The New Middle East,2:00 PM,2:50 PM,F,111,David Kinley Hall
SAME211,The Arab-Israeli Conflict,2:00 PM,3:20 PM,MW,1064,Lincoln Hall
SAME212,Israeli Cinema and Television,2:00 PM,4:30 PM,W,,
SAME214,Introduction to Islam,11:00 AM,12:20 PM,TR,115,David Kinley Hall
SAME260,Mystics and Saints in Islam,2:00 PM,3:20 PM,TR,115,David Kinley Hall
SAME272,Language and Culture in Turkey,11:00 AM,12:20 PM,TR,,
SAME514,Islamic Theology,3:00 PM,5:50 PM,W,429,Armory
SAME590,Independent Study,ARRANGED,,,,
SBC500,Strategic Brand Communication Essentials,ARRANGED,,,,
SBC501,Strategic Branding: Global Perspectives,ARRANGED,,,,
SBC502,Entrepreneurship in Business,ARRANGED,,,,
SBC503,Consumer Insights I,ARRANGED,,,,
SBC510,Messaging Strategy,ARRANGED,,,,
SBC511,Strategic Analytics &amp; Data Visual,ARRANGED,,,,
SBC512,Professional SBC Capstone Project,ARRANGED,,,,
SCAN101,Beginning Scandinavian I,11:00 AM,11:50 AM,MTWR,170,Wohlers Hall
SCAN103,Intermediate Scandinavian I,10:00 AM,10:50 AM,MTWR,170,Wohlers Hall
SCAN215,"Madness, Myth, and Murder",3:00 PM,3:50 PM,MWF,150,English Building
SCAN251,Viking Mythology,10:00 AM,10:50 AM,F,1022,Lincoln Hall
SCAN493,Honors Senior Thesis,ARRANGED,,,,
SCAN494,Topics in Scan Languages,ARRANGED,,,,
SCAN496,Special Topics in Scan Studies,ARRANGED,,,,
SE100,Introduction to ISE,4:00 PM,4:50 PM,W,100,Materials Science & Eng Bld
SE101,Engineering Graphics &amp; Design,12:00 PM,12:50 PM,W,406B1,Engineering Hall
SE199,Undergraduate Open Seminar,ARRANGED,,,,
SE261,Business Side of Engineering,2:00 PM,2:50 PM,TR,100,Materials Science & Eng Bld
SE290,ISE Undergraduate Seminar,11:00 AM,11:50 AM,R,151,Loomis Laboratory
SE297,Independent Study,ARRANGED,,,,
SE310,Design of Structures and Mechanisms,11:00 AM,11:50 AM,MWF,114,Transportation Building
SE320,Control Systems,10:00 AM,11:50 AM,T,3075,Electrical & Computer Eng Bldg
SE361,Emotional Intelligence Skills,3:30 PM,4:50 PM,MW,2101,Everitt Laboratory
SE397,Independent Study,ARRANGED,,,,
SE400,Engineering Law,4:00 PM,6:20 PM,R,403B2,Engineering Hall
SE402,Comp-Aided Product Realization,2:00 PM,3:20 PM,MW,316,Transportation Building
SE410,Component Design,1:00 PM,1:50 PM,MWF,101,Transportation Building
SE412,Nondestructive Evaluation,3:30 PM,4:50 PM,TR,203,Transportation Building
SE420,Digital Control Systems,3:00 PM,5:50 PM,M,3075,Electrical & Computer Eng Bldg
SE450,Decision Analysis I,9:00 AM,9:50 AM,MWF,114,Transportation Building
SE494,Senior Engineering Project I,9:00 AM,11:50 AM,TR,103,Transportation Building
SE495,Senior Engineering Project II,ARRANGED,,,,
SE497,Independent Study,ARRANGED,,,,
SE498,Special Topics,3:30 PM,4:50 PM,TR,,
SE524,Data-Based Systems Modeling,11:00 AM,12:20 PM,MWF,206,Transportation Building
SE590,Seminar,10:00 AM,10:50 AM,F,,
SE594,Project Design,ARRANGED,,,,
SE597,Independent Study,ARRANGED,,,,
SE598,Special Topics,12:00 PM,12:50 PM,W,207,Transportation Building
SE599,Thesis Research,ARRANGED,,,,
SHS120,"Child, Comm, &amp; Lang Ability",ARRANGED,,,,
SHS121,American Sign Language I,8:30 AM,10:20 AM,MW,321,Gregory Hall
SHS170,Intro Hum Comm Sys &amp; Disorders,2:00 PM,2:50 PM,M,,
SHS191,Freshmen Seminar,ARRANGED,,,,
SHS199,Undergraduate Open Seminar,ARRANGED,,,,
SHS221,American Sign Language II,8:30 AM,10:20 AM,TR,110,Speech & Hearing Science Bldg
SHS222,Language &amp; Culture of Deaf Communities,ARRANGED,,,,
SHS280,Communication Neuroscience,11:00 AM,12:20 PM,TR,1000,Lincoln Hall
SHS291,Research Lab Experience in SHS,ARRANGED,,,,
SHS300,Anat &amp; Physiol Spch Mechanism,10:00 AM,10:50 AM,F,110,Speech & Hearing Science Bldg
SHS320,Development of Spoken Language,2:00 PM,3:20 PM,R,,
SHS321,American Sign Language III,8:00 AM,9:50 AM,MW,,
SHS333,Children with Neurodevelopmental Disorders Across Communication Contexts,2:00 PM,3:20 PM,TR,1000,Lincoln Hall
SHS370,Civic Engagement in Wellness,3:30 PM,4:50 PM,TR,224,Freer Hall
SHS375,Comm Partners &amp; Health,5:00 PM,5:50 PM,M,1002,Huff Hall
SHS390,Individual Study,ARRANGED,,,,
SHS395,Honors Individual Study,ARRANGED,,,,
SHS430,Devel &amp; Disorders Phonol Artic,12:30 PM,1:50 PM,TR,256,Speech & Hearing Science Bldg
SHS431,Lang Disorders Preschool Child,6:00 PM,8:50 PM,T,307,Gregory Hall
SHS450,Intro Audiol &amp; Hear Disorders,9:30 AM,10:50 AM,R,,
SHS451,Aural Rehab Children to Adults,12:30 PM,1:50 PM,T,163,Noyes Laboratory
SHS470,Neural Bases Spch Lang,9:30 AM,10:50 AM,TR,138,Henry Administration Bldg
SHS475,Prepracticum in SHS,1:00 PM,1:50 PM,F,209,Huff Hall
SHS477,Beginning Practicum in Speech-Language Pathology,1:00 PM,1:50 PM,F,384,Armory
SHS532,Language Disorders &amp; Literacy in School-Age Children &amp; Youth,6:00 PM,7:50 PM,T,,
SHS534,Aphasia and Related Disorders,9:00 AM,11:50 AM,W,110,Speech & Hearing Science Bldg
SHS535,Cognitive Communication Disorders,9:30 AM,10:50 AM,TR,256,Speech & Hearing Science Bldg
SHS540,Psychoacoustics,9:00 AM,11:50 AM,T,111,Speech & Hearing Science Bldg
SHS541,Clinical Auditory Anat &amp; Phys,9:00 AM,11:50 AM,W,111,Speech & Hearing Science Bldg
SHS542,Signals and Systems,1:00 PM,3:50 PM,W,111,Speech & Hearing Science Bldg
SHS550,Assess Audition &amp; Aud Disorder,9:30 AM,12:20 PM,R,111,Speech & Hearing Science Bldg
SHS557,Advanced Clinical Practicum in Audiological Assessment and Rehabilitation,ARRANGED,,,,
SHS559,Hearing Conservation,4:00 PM,5:50 PM,W,111,Speech & Hearing Science Bldg
SHS560,Audiological Assessment Lab,4:30 PM,5:50 PM,M,,
SHS564,Vestibular Assessment and Rehabilitation,5:30 PM,8:20 PM,W,256,Speech & Hearing Science Bldg
SHS565,Teaching in the Professoriate,1:00 PM,2:40 PM,M,130,Freer Hall
SHS570,Evidence-Based Practice in Audiology &amp; Speech-Language Pathology,5:30 PM,7:20 PM,M,110,Speech & Hearing Science Bldg
SHS577,Advanced Practicum in Speech-Language Pathology,ARRANGED,,,,
SHS580,Cochlear Implants,9:00 AM,11:50 AM,M,256,Speech & Hearing Science Bldg
SHS581,Auditory Processing Disorders,1:00 PM,2:50 PM,M,111,Speech & Hearing Science Bldg
SHS587,Advanced Seminar in Acquired Communication Disorders,12:00 PM,1:50 PM,T,111,Speech & Hearing Science Bldg
SHS592,Prosem Spch &amp; Hear Sci,12:00 PM,12:50 PM,F,1092,Lincoln Hall
SHS593,Special Problems,ARRANGED,,,,
SHS594,PhD Early Research Project,ARRANGED,,,,
SHS595,Audiology Clinical Practicum Full-Time Externship,ARRANGED,,,,
SHS599,Thesis Research,ARRANGED,,,,
SLAV117,Russ &amp; E Euro Science Fiction,3:00 PM,4:50 PM,MWF,212,David Kinley Hall
SLAV199,Undergraduate Open Seminar,ARRANGED,,,,
SLAV501,Applied Literary Translation I,3:30 PM,5:50 PM,M,,
SLAV576,Methods in Slavic Grad Study,2:00 PM,4:20 PM,W,1018,Foreign Languages Building
SLAV577,Slavic Languages Pedagogy Seminar,5:30 PM,6:50 PM,R,1112,Foreign Languages Building
SLAV591,Individual Topics,ARRANGED,,,,
SLAV599,Thesis Research,ARRANGED,,,,
SLCL200,Topics in Global Culture,5:00 PM,6:20 PM,W,432,Armory
SOC100,Introduction to Sociology,9:00 AM,9:50 AM,R,212,David Kinley Hall
SOC101,Sociology of Gender,1:00 PM,1:50 PM,MWF,1027,Lincoln Hall
SOC130,Intro Gender &amp; Women's Studies,10:00 AM,10:50 AM,F,G48,Foreign Languages Building
SOC160,Global Ineq and Social Change,1:00 PM,1:50 PM,MWF,259,English Building
SOC161,Introduction to Poverty,12:30 PM,1:50 PM,TR,1090,Lincoln Hall
SOC163,Social Problems,10:00 AM,10:50 AM,MWF,1002,Lincoln Hall
SOC196,Issues in Sociology,ARRANGED,,,,
SOC199,Undergraduate Open Seminar,2:00 PM,2:50 PM,T,,
SOC200,Introduction to Sociological Theory,1:00 PM,1:50 PM,MWF,319,Gregory Hall
SOC201,"Race, Gender &amp; Power",9:30 AM,10:50 AM,TR,1002,Lincoln Hall
SOC221,Latina/o Migration,9:30 AM,10:50 AM,MW,103,1207 W Oregon
SOC225,Race and Ethnicity,9:30 AM,10:50 AM,TR,311,Gregory Hall
SOC255,"Queer Lives, Queer Politics",4:30 PM,5:50 PM,MW,132,Davenport Hall
SOC270,Global Demography,ARRANGED,,,,
SOC273,Social Perspectives on the Family,3:30 PM,5:20 PM,MWF,214,Davenport Hall
SOC275,Criminology,9:30 AM,10:50 AM,TR,119,Materials Science & Eng Bld
SOC280,Intro to Social Statistics,11:00 AM,11:50 AM,W,G7,Foreign Languages Building
SOC310,Sociology of Deviance,11:00 AM,12:20 PM,TR,116,Roger Adams Laboratory
SOC320,Queer Theory,9:30 AM,10:50 AM,TR,106,David Kinley Hall
SOC321,Gender &amp; Latina/o Migration,12:30 PM,1:50 PM,TR,132,Davenport Hall
SOC322,"Gender, Relationshps &amp; Society",11:00 AM,12:20 PM,TR,108,Bevier Hall
SOC345,Digital &amp; Gender Cultures,12:00 PM,12:50 PM,MWF,217,Gregory Hall
SOC380,Social Research Methods,2:00 PM,2:50 PM,MW,4039,Campus Instructional Facility
SOC390,Individual Study,ARRANGED,,,,
SOC392,Chicanas&amp;Latinas: Self&amp;Society,9:30 AM,10:50 AM,TR,103,1207 W Oregon
SOC396,Topics in Sociology,10:00 AM,10:50 AM,MWF,1065,Lincoln Hall
SOC400,Internships,ARRANGED,,,,
SOC447,Environmental Sociology,12:30 PM,1:50 PM,TR,106,David Kinley Hall
SOC473,"Immigration, Health &amp; Society",4:00 PM,6:30 PM,M,156,English Building
SOC479,Law and Society,11:00 AM,11:50 AM,MWF,119,Materials Science & Eng Bld
SOC490,Advanced Independent Study,ARRANGED,,,,
SOC500,Classical Sociological Theory,3:30 PM,6:20 PM,W,1068,Lincoln Hall
SOC510,Professionalization Seminar,2:00 PM,2:50 PM,F,,
SOC563,Global Social Movements,3:00 PM,6:20 PM,M,,
SOC572,Community In American Society,2:00 PM,4:50 PM,W,3,Christopher Hall
SOC579,Categorical Data Analysis in Educational Psychology,10:00 AM,11:50 AM,MW,242,Education Building
SOC583,Qualitative Research Methods,3:30 PM,6:20 PM,T,1062,Lincoln Hall
SOC584,Multivar Anlys in Psych and Ed,2:30 PM,3:50 PM,TR,108,English Building
SOC590,Individual Topics in Sociology,ARRANGED,,,,
SOC596,Recent Developments in Soc,3:30 PM,6:20 PM,R,150,English Building
SOC597,Readings in Sociology,ARRANGED,,,,
SOC598,Thesis Proposal,ARRANGED,,,,
SOC599,Thesis Research,ARRANGED,,,,
SOCW101,SOCW Orientation Seminar,4:00 PM,4:50 PM,MW,2027,1010 W Nevada
SOCW199,Undergraduate Open Seminar,ARRANGED,,,,
SOCW200,Introduction to Social Work,9:30 AM,10:45 AM,TR,2027,1010 W Nevada
SOCW225,Social Work Statistics,10:00 AM,10:50 AM,MWF,166,Bevier Hall
SOCW240,Death &amp; Dying,2:00 PM,3:15 PM,TR,214,Davenport Hall
SOCW245,Doing Good through the Nonprofit Sector,9:00 AM,10:15 AM,TR,143,Armory
SOCW297,Asian Families in America,9:30 AM,10:45 AM,TR,302,Architecture Building
SOCW300,Diversity: Identities &amp; Issues,11:00 AM,12:15 PM,TR,2027,1010 W Nevada
SOCW310,UG Research Assistance,ARRANGED,,,,
SOCW321,Social Entre &amp; Social Change,11:00 AM,12:15 PM,TR,,
SOCW360,Social Work and the Military,ARRANGED,,,,
SOCW370,Social Work and Disability Studies,9:30 AM,10:45 AM,M,2027,1010 W Nevada
SOCW400,Generalist SW Practice Methods,6:00 PM,7:30 PM,M,,
SOCW401,Practice I,11:00 AM,12:50 PM,MW,2030,1010 W Nevada
SOCW402,Practice II,11:00 AM,12:15 PM,MW,2101,1010 W Nevada
SOCW403,Practice III,9:00 AM,10:15 AM,MW,2030,1010 W Nevada
SOCW410,Social Welfare Pol and Svcs,8:00 AM,10:50 AM,W,2027,1010 W Nevada
SOCW416,Child Welfare Issues &amp; Trends,6:30 PM,8:00 PM,T,,
SOCW418,Independent Study,ARRANGED,,,,
SOCW420,Subst Use in Social Context,3:30 PM,4:45 PM,TR,2027,1010 W Nevada
SOCW427,Social Work Research Methods,6:00 PM,7:30 PM,W,,
SOCW451,HBSE I: Human Development,9:30 AM,10:45 AM,W,2023,1010 W Nevada
SOCW455,Social Work with Women,2:30 PM,3:45 PM,MW,,
SOCW457,Health Planning,12:30 PM,1:50 PM,TR,2001,Huff Hall
SOCW461,Professional Practice Seminar I,1:00 PM,3:00 PM,W,,
SOCW470,Field Practicum &amp; Professional Seminar II,9:00 AM,10:00 AM,T,,
SOCW473,"Immigration, Health &amp; Society",4:00 PM,6:30 PM,M,156,English Building
SOCW480,UG Research Project,ARRANGED,,,,
SOCW500,SW Practice with Indiv and Fam,5:00 PM,7:50 PM,W,2030,1010 W Nevada
SOCW503,Trauma Informed Social Work with Children and Adolescents,9:00 AM,4:00 PM,S,,
SOCW506,SW Practice with Child/Adol,9:00 AM,11:50 AM,W,2019,1010 W Nevada
SOCW509,Adv Clin Assess &amp; Interviewing,9:00 AM,11:50 AM,M,2023,1010 W Nevada
SOCW510,"Theories of Diversity, Inequality, and Social Change",1:00 PM,3:50 PM,T,2030,1010 W Nevada
SOCW520,Social Welfare Planning,1:00 PM,3:50 PM,M,2101,1010 W Nevada
SOCW522,SW Practice with Communities,9:00 AM,11:50 AM,M,2018,1010 W Nevada
SOCW531,Field Practicum and Integrative Seminar I,4:30 PM,5:30 PM,T,,
SOCW532,Field Practicum and Integrative Seminar II,7:00 PM,8:00 PM,T,,
